step	elapsed_s	loss	grad_norm	mem_gib	token_acc	lr	tokens_this_step	tokens_per_gpu_per_sec	train_speed_s_per_it
606	1133.0	0.63574219	140.0	76.61	0.81504065	9.27e-06	897	239.9	1.869733
607	1134.0	1.54229736	6.03125	76.61	0.60935193	9.26e-06	2782	744.2	1.869004
608	1136.0	1.37548828	7.46875	76.61	0.6296837	9.26e-06	1268	339.5	1.86767
609	1139.0	0.95214844	8.375	76.61	0.72648262	9.25e-06	2518	673.4	1.869724
610	1141.0	0.86083984	11.0625	76.61	0.75270758	9.25e-06	1502	401.4	1.870777
611	1144.0	1.28387451	3.203125	76.61	0.65278354	9.25e-06	13468	3595.6	1.872823
612	1147.0	2.13525391	62.75	76.61	0.52894048	9.24e-06	634	169.1	1.874344
613	1150.0	1.00195312	11.5625	76.61	0.72274882	9.24e-06	473	126.1	1.875379
614	1154.0	1.32714844	3.84375	76.61	0.63093964	9.23e-06	6286	1673.0	1.878702
615	1155.0	0.64794922	5.875	76.61	0.82546989	9.23e-06	6268	1668.8	1.878002
616	1157.0	1.55273438	6.78125	76.61	0.62855872	9.23e-06	1162	309.4	1.877659
617	1157.0	1.05957031	9.75	76.61	0.71350365	9.22e-06	1164	310.2	1.875996
618	1159.0	1.73193359	6.4375	76.61	0.58015943	9.22e-06	1255	334.6	1.875553
619	1160.0	0.69946289	5.96875	76.61	0.78924259	9.21e-06	698	186.3	1.873814
620	1162.0	1.24285889	3.484375	76.61	0.65919043	9.21e-06	1393	371.6	1.87413
621	1163.0	0.73144531	3.859375	76.61	0.77447781	9.21e-06	707	188.8	1.872488
622	1165.0	0.85693359	4.9375	76.61	0.74673142	9.2e-06	1181	315.4	1.872385
623	1166.0	0.70458984	5.09375	76.61	0.79097387	9.2e-06	846	226.1	1.87105
624	1167.0	1.11621094	5.875	76.61	0.69481216	9.19e-06	4018	1074.4	1.869875
625	1168.0	2.07885742	4.34375	76.61	0.52649971	9.19e-06	1731	463.0	1.869495
626	1171.0	1.45141602	8.6875	76.61	0.6275048	9.19e-06	5960	1592.4	1.871392
627	1173.0	1.24609375	10.0	76.61	0.64941176	9.18e-06	86	23.0	1.870166
628	1174.0	1.65771484	5.0	76.61	0.62372486	9.18e-06	2092	559.7	1.868778
629	1175.0	0.89746094	7.3125	76.61	0.73993808	9.17e-06	2322	621.8	1.867296
630	1176.0	0.9296875	51.25	76.61	0.73561544	9.17e-06	5838	1563.9	1.866523
631	1179.0	0.62695312	4.46875	76.61	0.80090939	9.17e-06	676	181.0	1.867781
632	1182.0	1.46520996	17.25	76.61	0.61889251	9.16e-06	800	213.9	1.870055
633	1183.0	0.87695312	5.40625	76.61	0.76388889	9.16e-06	1229	328.9	1.868434
634	1184.0	1.69067383	5.15625	76.61	0.59046392	9.15e-06	3096	828.9	1.867642
635	1186.0	1.40917969	5.53125	76.61	0.64664311	9.15e-06	512	137.1	1.867626
636	1188.0	1.21208668	8.8125	76.61	0.66381988	9.14e-06	1381	369.8	1.867424
637	1189.0	0.90673828	11.5625	76.61	0.75408052	9.14e-06	527	141.2	1.865942
638	1193.0	1.33343506	4.75	76.61	0.6309329	9.14e-06	810	216.5	1.870581
639	1196.0	1.125	6.09375	76.61	0.69061086	9.13e-06	1992	532.1	1.8717
640	1198.0	0.76269531	42.75	76.61	0.77560594	9.13e-06	397	106.1	1.871421
641	1200.0	1.60083008	6.40625	76.61	0.59243499	9.12e-06	5513	1472.6	1.871822
642	1201.0	1.68115234	5.84375	76.61	0.61613352	9.12e-06	1081	289.0	1.870492
643	1202.0	1.52636719	5.09375	76.61	0.63209285	9.12e-06	6427	1718.5	1.869949
644	1205.0	1.22460938	3.234375	76.61	0.65922777	9.11e-06	3188	851.6	1.87175
645	1208.0	1.24536133	4.59375	76.61	0.66349072	9.11e-06	13094	3494.3	1.87363
646	1209.0	0.86083984	7.28125	76.61	0.74495413	9.1e-06	808	215.8	1.872157
647	1210.0	1.4050293	5.9375	76.61	0.64354322	9.1e-06	800	213.8	1.870751
648	1213.0	1.14550781	20.875	76.61	0.69353917	9.09e-06	1089	290.9	1.872027
649	1214.0	1.73925781	6.46875	76.61	0.59379408	9.09e-06	1858	496.6	1.870695
650	1215.0	0.85839844	11.875	76.61	0.74865992	9.09e-06	780	208.6	1.869279
651	1216.0	1.26391602	3.9375	76.61	0.69002909	9.08e-06	3052	816.9	1.867957
652	1219.0	1.3369751	15.25	76.61	0.63458776	9.08e-06	424	113.4	1.870241
653	1220.0	1.31994629	6.1875	76.61	0.64131994	9.07e-06	3082	824.5	1.868928
654	1221.0	1.1015625	8.875	76.61	0.68395303	9.07e-06	3169	848.4	1.867666
655	1223.0	0.6328125	4.90625	76.61	0.81493868	9.06e-06	904	242.1	1.866679
656	1224.0	1.13427734	25.75	76.61	0.67576792	9.06e-06	780	209.1	1.865554
657	1225.0	1.64501953	15.5	76.61	0.59500121	9.06e-06	6017	1613.2	1.864898
658	1226.0	0.74682617	5.28125	76.61	0.77234401	9.05e-06	346	92.8	1.863325
659	1227.0	0.53466797	115.0	76.61	0.83903935	9.05e-06	1769	475.1	1.861863
660	1228.0	1.22631836	73.0	76.61	0.65365854	9.04e-06	1923	516.7	1.860706
661	1229.0	0.86682129	9.0625	76.61	0.71296296	9.04e-06	2413	648.9	1.859344
662	1232.0	0.87207031	8.0625	76.61	0.74845565	9.03e-06	1112	298.6	1.861756
663	1233.0	0.60583496	6.21875	76.61	0.80846325	9.03e-06	332	89.2	1.860288
664	1236.0	0.93310547	6.75	76.61	0.72082973	9.02e-06	436	117.1	1.861337
665	1240.0	1.25854492	3.484375	76.61	0.64132929	9.02e-06	503	134.9	1.863952
666	1244.0	1.24438477	21.375	76.61	0.66470588	9.02e-06	4749	1271.7	1.867172
667	1246.0	1.0234375	6.28125	76.61	0.73213195	9.01e-06	835	223.5	1.868135
668	1250.0	1.32110596	3.40625	76.61	0.64255641	9.01e-06	13536	3616.8	1.871258
669	1253.0	1.15893555	3.765625	76.61	0.67613933	9e-06	5768	1539.5	1.873284
670	1254.0	1.43164062	192.0	76.61	0.68787515	9e-06	1297	346.5	1.871771
671	1256.0	1.56298828	6.96875	76.61	0.62351355	8.99e-06	1067	285.0	1.872022
672	1257.0	1.04980469	6.75	76.61	0.71298405	8.99e-06	1653	441.8	1.870936
673	1258.0	1.93017578	7.0625	76.61	0.56764853	8.98e-06	2869	767.3	1.869651
674	1259.0	1.22363281	4.34375	76.61	0.67540774	8.98e-06	783	209.5	1.868436
675	1260.0	1.91333008	14.125	76.61	0.56677316	8.98e-06	927	248.2	1.867318
676	1262.0	0.96484375	27.0	76.61	0.71083013	8.97e-06	6006	1608.8	1.866633
677	1263.0	1.22753906	9.5625	76.61	0.66878981	8.97e-06	1553	416.3	1.865231
678	1264.0	0.83496094	30.5	76.61	0.76320791	8.96e-06	1266	339.5	1.864692
679	1266.0	1.69152832	60.0	76.61	0.59504748	8.96e-06	1421	380.9	1.865077
680	1269.0	0.94970703	11.625	76.61	0.72483221	8.95e-06	11669	3126.2	1.866295
681	1271.0	1.27331543	3.65625	76.61	0.65723884	8.95e-06	174	46.6	1.867075
682	1273.0	1.98681641	5.375	76.61	0.54610744	8.94e-06	4118	1103.4	1.865996
683	1274.0	1.09863281	7.875	76.61	0.68186323	8.94e-06	815	218.5	1.865058
684	1277.0	1.21948242	3.375	76.61	0.67510947	8.94e-06	588	157.5	1.866928
685	1279.0	1.51855469	7.6875	76.61	0.64038929	8.93e-06	2043	547.1	1.867023
686	1280.0	1.3359375	14.375	76.61	0.62985437	8.93e-06	841	225.4	1.865685
687	1281.0	0.66113281	8.0625	76.61	0.80894922	8.92e-06	1207	323.7	1.864369
688	1283.0	0.52746582	2.734375	76.61	0.8368984	8.92e-06	5416	1452.1	1.864831
689	1287.0	1.29174805	13.375	76.61	0.64716709	8.91e-06	478	127.9	1.868009
690	1288.0	0.73242188	7.875	76.61	0.77895267	8.91e-06	1147	307.2	1.867059
691	1291.0	0.74414062	5.875	76.61	0.76888889	8.9e-06	526	140.8	1.868355
692	1294.0	0.88427734	5.90625	76.61	0.72680938	8.9e-06	2142	572.8	1.869719
693	1296.0	1.57226562	4.4375	76.61	0.62030009	8.89e-06	9115	2437.2	1.869962
694	1297.0	0.98130798	9.3125	76.61	0.72580645	8.89e-06	190	50.8	1.869537
695	1299.0	0.92285156	7.28125	76.61	0.71177686	8.88e-06	1135	303.6	1.869283
696	1300.0	0.68164062	5.09375	76.61	0.80443911	8.88e-06	798	213.6	1.867952
697	1302.0	1.13623047	5.15625	76.61	0.68837535	8.87e-06	7972	2134.0	1.867836
698	1303.0	0.48999023	4.375	76.61	0.84203598	8.87e-06	1258	337.0	1.86644
699	1304.0	1.4140625	5.0625	76.61	0.65348595	8.87e-06	752	201.5	1.86614
700	1305.0	1.48461914	5.125	76.61	0.66982409	8.86e-06	412	110.5	1.864812
701	1306.0	0.47070312	3.5625	76.61	0.84359233	8.86e-06	1593	427.4	1.863417
702	1307.0	1.44384766	6.40625	76.61	0.66441761	8.85e-06	3475	933.0	1.8623
703	1308.0	1.7109375	12.4375	76.61	0.60275862	8.85e-06	358	96.2	1.860981
704	1311.0	0.72613525	3.40625	76.61	0.77183783	8.84e-06	1612	432.8	1.862272
705	1314.0	1.29608154	25.125	76.61	0.64149251	8.84e-06	431	115.6	1.864185
706	1316.0	1.75244141	8.75	76.61	0.57752341	8.83e-06	7552	2025.8	1.863972
707	1319.0	1.2824707	49.0	76.61	0.66281662	8.83e-06	2207	591.4	1.866054
708	1320.0	0.74609375	7.625	76.61	0.77968176	8.82e-06	1026	275.1	1.86458
709	1323.0	1.30871582	4.25	76.61	0.63667517	8.82e-06	442	118.4	1.866586
710	1327.0	1.355896	7.15625	76.61	0.6317745	8.81e-06	13584	3635.2	1.868387
711	1327.0	1.47363281	10.125	76.61	0.63699495	8.81e-06	1013	271.3	1.867011
712	1329.0	0.7689209	5.78125	76.61	0.76693494	8.8e-06	1756	470.2	1.867144
713	1330.0	0.47729492	4.1875	76.61	0.85536295	8.8e-06	331	88.7	1.865818
714	1333.0	0.84423828	8.5625	76.61	0.74592275	8.79e-06	2218	593.8	1.86761
715	1334.0	0.80371094	5.34375	76.61	0.74297464	8.79e-06	612	164.0	1.866385
716	1338.0	0.83984375	8.6875	76.61	0.74370277	8.78e-06	2053	549.2	1.868997
717	1341.0	1.48539543	3.359375	76.61	0.60960374	8.78e-06	13856	3703.0	1.870934
718	1343.0	1.67919922	6.4375	76.61	0.63257243	8.77e-06	849	226.9	1.870979
719	1346.0	0.92431641	9.1875	76.61	0.72774869	8.77e-06	1273	340.0	1.871974
720	1349.0	1.21862793	46.5	76.61	0.65339419	8.76e-06	10155	2709.8	1.873726
721	1350.0	1.09960938	13.0	76.61	0.69675723	8.76e-06	391	104.4	1.87252
722	1353.0	1.43579102	6.1875	76.61	0.62858187	8.76e-06	2796	745.9	1.874254
723	1356.0	1.49462891	4.0	76.61	0.60573705	8.75e-06	701	186.8	1.876011
724	1357.0	1.06982422	5.96875	76.61	0.69511593	8.75e-06	3381	901.6	1.874999
725	1359.0	1.69070435	6.4375	76.61	0.58462421	8.74e-06	598	159.5	1.875171
726	1363.0	1.22143555	11.0	76.61	0.65844636	8.74e-06	3358	894.6	1.876908
727	1366.0	1.46679688	12.625	76.61	0.60972065	8.73e-06	4131	1099.5	1.878506
728	1367.0	1.02734375	8.8125	76.61	0.7161215	8.73e-06	2865	763.0	1.877389
729	1370.0	0.87451172	10.9375	76.61	0.73281062	8.72e-06	2069	550.6	1.878774
730	1371.0	0.84753418	4.90625	76.61	0.74924166	8.72e-06	2863	762.2	1.878121
731	1372.0	0.82714844	8.25	76.61	0.7672956	8.71e-06	411	109.5	1.876859
732	1375.0	1.22979736	4.65625	76.61	0.65510762	8.71e-06	13270	3531.9	1.878587
733	1376.0	1.87915039	7.875	76.61	0.56644618	8.7e-06	1168	311.0	1.877583
734	1377.0	0.61401367	4.15625	76.61	0.80338437	8.7e-06	4658	1241.0	1.87666
735	1381.0	1.28112793	6.1875	76.61	0.63889085	8.69e-06	468	124.6	1.878419
736	1384.0	1.45117188	4.84375	76.61	0.61817645	8.69e-06	1336	355.3	1.88027
737	1386.0	1.39428711	7.0	76.61	0.64545863	8.68e-06	1330	353.7	1.880034
738	1387.0	1.38745117	48.25	76.61	0.67084282	8.68e-06	2654	706.3	1.878804
739	1390.0	0.93005371	6.71875	76.61	0.73679902	8.67e-06	102	27.1	1.880841
740	1392.0	1.90673828	48.0	76.61	0.54843409	8.67e-06	2984	792.9	1.881695
741	1393.0	0.97949219	8.5	76.61	0.71621622	8.66e-06	265	70.5	1.880424
742	1394.0	2.31591797	6.40625	76.61	0.49571984	8.66e-06	752	200.1	1.879071
743	1397.0	1.19567871	4.84375	76.61	0.65537252	8.65e-06	10135	2695.7	1.879841
744	1399.0	1.90063477	9.0625	76.61	0.55956376	8.65e-06	386	102.6	1.880514
745	1401.0	1.39233398	11.0	76.61	0.68916069	8.64e-06	578	153.7	1.880547
746	1403.0	1.56240845	5.34375	76.61	0.61394102	8.64e-06	805	214.1	1.880096
747	1405.0	0.9453125	8.5625	76.61	0.73805601	8.63e-06	1245	330.9	1.88114
748	1407.0	0.57067871	3.046875	76.61	0.82718627	8.62e-06	768	204.1	1.881199
749	1411.0	1.05505371	4.78125	76.61	0.7097925	8.62e-06	369	97.9	1.884135
750	1412.0	0.90820312	6.71875	76.61	0.74950948	8.61e-06	1118	296.9	1.882818
751	1414.0	1.53051758	5.625	76.61	0.6171182	8.61e-06	1148	304.8	1.883123
752	1415.0	0.59020996	3.484375	76.61	0.81412253	8.6e-06	283	75.2	1.881881
753	1416.0	0.89294434	9.5	76.61	0.74930748	8.6e-06	1847	491.1	1.880587
754	1419.0	0.72851562	5.28125	76.61	0.78057554	8.59e-06	865	229.8	1.882018
755	1420.0	1.80810547	5.21875	76.61	0.60306644	8.59e-06	1832	487.0	1.880905
756	1422.0	1.0612793	5.875	76.61	0.70876999	8.58e-06	7788	2070.5	1.880724
757	1423.0	0.80603027	11.3125	76.61	0.76498127	8.58e-06	332	88.3	1.879631
758	1424.0	1.79052734	5.90625	76.61	0.59252971	8.57e-06	1918	510.3	1.879266
759	1426.0	1.56164551	4.34375	76.61	0.62783101	8.57e-06	399	106.2	1.878583
760	1429.0	0.42919922	7.0625	76.61	0.86940527	8.56e-06	2374	631.5	1.879761
761	1430.0	1.54598999	22.5	76.61	0.61598672	8.56e-06	579	154.1	1.879159
762	1431.0	0.99462891	8.0625	76.61	0.70875995	8.55e-06	204	54.3	1.87779
763	1434.0	1.51080322	3.34375	76.61	0.60576706	8.55e-06	1915	509.6	1.879071
764	1435.0	1.04492188	69.5	76.61	0.71539313	8.54e-06	666	177.3	1.877792
765	1436.0	0.75292969	13.1875	76.61	0.78953168	8.54e-06	1435	382.4	1.876526
766	1439.0	1.1973877	17.25	76.61	0.65446311	8.53e-06	575	153.1	1.878221
767	1441.0	1.36315918	3.984375	76.61	0.61855811	8.53e-06	824	219.3	1.878414
768	1443.0	1.67431641	6.125	76.61	0.59356137	8.52e-06	4958	1319.8	1.878257
769	1443.0	1.02734375	56.0	76.61	0.70356473	8.52e-06	788	209.9	1.876864
770	1444.0	1.15100098	9.6875	76.61	0.67989056	8.51e-06	1900	506.5	1.875602
771	1448.0	1.41333008	44.25	76.61	0.62154656	8.51e-06	2077	553.1	1.877539
772	1449.0	0.90136719	26.0	76.61	0.73770492	8.5e-06	505	134.6	1.876614
773	1452.0	1.28161621	4.0625	76.61	0.6370709	8.49e-06	13929	3707.5	1.87851
774	1456.0	1.33641052	3.875	76.61	0.63983808	8.49e-06	319	84.8	1.881443
775	1459.0	1.11914062	7.21875	76.61	0.70219604	8.48e-06	1566	416.0	1.882157
776	1461.0	1.33349609	21.125	76.61	0.65063213	8.48e-06	1246	330.9	1.883017
777	1464.0	1.87353516	38.25	76.61	0.58465347	8.47e-06	1143	303.3	1.884339
778	1466.0	0.47918701	4.0625	76.61	0.8474256	8.47e-06	2040	541.3	1.884284
779	1467.0	0.69595337	4.75	76.61	0.80356327	8.46e-06	652	173.1	1.882924
780	1469.0	1.4934082	10.25	76.61	0.62734231	8.46e-06	1216	322.9	1.882824
781	1473.0	1.20947266	24.375	76.61	0.65947735	8.45e-06	1726	457.6	1.885746
782	1474.0	1.48498535	5.15625	76.61	0.6509472	8.45e-06	782	207.4	1.884831
783	1475.0	0.56201172	4.28125	76.61	0.83818663	8.44e-06	2434	646.1	1.883654
784	1478.0	1.35760498	5.625	76.61	0.63424622	8.44e-06	13553	3594.3	1.885352
785	1479.0	0.70263672	7.9375	76.61	0.79464286	8.43e-06	4438	1177.5	1.884453
786	1483.0	1.33056641	19.25	76.61	0.63522618	8.43e-06	3570	946.3	1.886334
787	1484.0	0.92919922	22.125	76.61	0.73816004	8.42e-06	1652	437.9	1.886133
788	1486.0	0.95019531	13.5	76.61	0.71794872	8.41e-06	675	179.0	1.885265
789	1489.0	0.82000732	45.0	76.61	0.76232502	8.41e-06	13519	3582.4	1.886844
790	1490.0	0.69921875	24.5	76.61	0.79746835	8.4e-06	1257	333.3	1.88564
791	1491.0	1.41894531	5.5625	76.61	0.63855932	8.4e-06	885	234.8	1.88469
792	1493.0	0.79931641	40.5	76.61	0.78262873	8.39e-06	572	151.7	1.885347
793	1494.0	1.13513184	16.75	76.61	0.68429752	8.39e-06	377	100.0	1.884112
794	1495.0	1.94238281	7.40625	76.61	0.56595512	8.38e-06	1215	322.6	1.882864
795	1497.0	1.23730469	6.1875	76.61	0.65460581	8.38e-06	8564	2274.1	1.882911
796	1498.0	0.83105469	382.0	76.61	0.75859519	8.37e-06	4036	1072.3	1.881971
797	1499.0	1.50012207	5.75	76.61	0.64492754	8.37e-06	421	111.9	1.880935
798	1500.0	0.75805664	5.3125	76.61	0.76760563	8.36e-06	2069	550.2	1.880085
799	1501.0	0.84570312	4.0	76.61	0.75210556	8.35e-06	377	100.3	1.879126
800	1505.0	1.31506348	19.875	76.61	0.63281063	8.35e-06	406	107.9	1.880918
801	1506.0	0.77587891	544.0	76.61	0.78253182	8.34e-06	4458	1185.6	1.880031
802	1507.0	1.26074219	12.4375	76.61	0.68109339	8.34e-06	2253	599.6	1.878867
803	1510.0	1.13671875	4.15625	76.61	0.67974692	8.33e-06	9989	2655.7	1.880661
804	1514.0	1.84783936	6.09375	76.61	0.58120531	8.33e-06	10207	2709.5	1.883553
805	1516.0	1.99649048	8.1875	76.61	0.54258297	8.32e-06	1653	438.8	1.883376
806	1518.0	1.51074219	4.3125	76.61	0.62596519	8.32e-06	9479	2516.1	1.883681
807	1524.0	1.15637207	22.0	76.61	0.67498608	8.31e-06	13278	3515.1	1.888711
808	1527.0	1.56176758	4.34375	76.61	0.62427921	8.3e-06	532	140.8	1.889565
809	1528.0	1.24560547	7.8125	76.61	0.66270047	8.3e-06	4215	1115.9	1.888649
810	1529.0	0.66217041	4.8125	76.61	0.81399069	8.29e-06	226	59.8	1.88818
811	1533.0	0.91461182	53.5	76.61	0.75220681	8.29e-06	9629	2547.7	1.88972
812	1533.0	1.20483398	5.5	76.61	0.72127955	8.28e-06	1940	513.6	1.88854
813	1535.0	1.0078125	5.65625	76.61	0.71388235	8.28e-06	1896	502.2	1.887587
814	1538.0	1.31292725	3.25	76.61	0.63535188	8.27e-06	433	114.6	1.889355
815	1540.0	1.421875	33.25	76.61	0.6416309	8.27e-06	1918	507.6	1.889136
816	1541.0	1.54345703	5.34375	76.61	0.61515539	8.26e-06	1744	461.8	1.88843
817	1542.0	1.12011719	9.25	76.61	0.68674699	8.25e-06	1869	495.2	1.887273
818	1543.0	2.45837402	6.53125	76.61	0.47775947	8.25e-06	637	168.9	1.886058
819	1546.0	1.16149902	4.75	76.61	0.66981672	8.24e-06	13846	3667.2	1.887801
820	1547.0	0.80615234	9.0625	76.61	0.75090909	8.24e-06	4908	1300.4	1.887054
821	1551.0	0.82513428	3.890625	76.61	0.76819555	8.23e-06	746	197.5	1.88895
822	1552.0	0.97998047	5.09375	76.61	0.7032967	8.23e-06	3039	804.8	1.888062
823	1555.0	1.46264648	13.125	76.61	0.62867701	8.22e-06	2086	552.1	1.889043
824	1556.0	1.95263672	5.46875	76.61	0.55967078	8.21e-06	361	95.6	1.887819
825	1557.0	0.78222656	45.5	76.61	0.77834072	8.21e-06	972	257.5	1.887232
826	1558.0	1.13183594	7.5625	76.61	0.6953125	8.2e-06	2069	548.5	1.886075
827	1561.0	0.74694824	17.0	76.61	0.77753009	8.2e-06	3353	888.0	1.887864
828	1562.0	0.76171875	8.9375	76.61	0.77336449	8.19e-06	971	257.3	1.886682
829	1565.0	1.21325684	4.40625	76.61	0.69543062	8.19e-06	1042	276.0	1.887562
830	1566.0	1.83850098	6.9375	76.61	0.57722008	8.18e-06	1256	332.8	1.887162
831	1569.0	1.3314209	5.25	76.61	0.6490535	8.17e-06	3434	909.1	1.888634
832	1570.0	0.56787109	5.5	76.61	0.83408324	8.17e-06	1162	307.8	1.887483
833	1573.0	1.03857422	16.25	76.61	0.70693821	8.16e-06	1046	277.0	1.888207
834	1576.0	1.0065918	6.40625	76.61	0.69973333	8.16e-06	7580	2006.2	1.889156
835	1578.0	1.52929688	5.28125	76.61	0.63011988	8.15e-06	4235	1120.6	1.889558
836	1580.0	1.4508667	11.0625	76.61	0.61833091	8.15e-06	1253	331.5	1.889707
837	1583.0	1.26226044	3.34375	76.61	0.66376882	8.14e-06	2404	635.5	1.891473
838	1589.0	1.26855469	13.75	76.61	0.64192832	8.13e-06	178	46.9	1.896265
839	1591.0	1.81005859	6.34375	76.61	0.57542833	8.13e-06	1098	289.5	1.896341
840	1592.0	0.84924316	8.4375	76.61	0.74324324	8.12e-06	2337	616.5	1.895224
841	1595.0	1.28326416	3.8125	76.61	0.66258127	8.12e-06	1261	332.4	1.896722
842	1596.0	0.97558594	3.359375	76.61	0.71613995	8.11e-06	472	124.5	1.89599
843	1598.0	0.52880859	3.734375	76.61	0.84170472	8.11e-06	712	187.8	1.896085
844	1599.0	0.98486328	10.5	76.61	0.72166667	8.1e-06	1518	400.5	1.894966
845	1601.0	1.59063721	5.59375	76.61	0.60672484	8.09e-06	94	24.8	1.894617
846	1604.0	0.96313477	6.3125	76.61	0.7189376	8.09e-06	1687	444.8	1.89627
847	1606.0	1.06738281	9.625	76.61	0.69241774	8.08e-06	103	27.2	1.895797
848	1607.0	1.07861328	7.90625	76.61	0.70314083	8.08e-06	155	40.9	1.894699
849	1608.0	0.95556641	7.5	76.61	0.7173058	8.07e-06	368	97.2	1.893858
850	1609.0	0.93701172	6.3125	76.61	0.73323171	8.06e-06	2462	650.4	1.892744
851	1612.0	1.16467285	6.0625	76.61	0.677144	8.06e-06	13436	3546.6	1.89419
852	1613.0	1.39282227	5.3125	76.61	0.676132	8.05e-06	529	139.7	1.89295
853	1616.0	1.29345703	3.71875	76.61	0.65200159	8.05e-06	320	84.4	1.894624
854	1617.0	0.84570312	4.96875	76.61	0.70911528	8.04e-06	787	207.8	1.893461
855	1620.0	0.96582031	9.0625	76.61	0.71512195	8.03e-06	12565	3315.9	1.89464
856	1621.0	1.60253906	6.375	76.61	0.62335302	8.03e-06	1552	409.8	1.893573
857	1622.0	0.98046875	22.25	76.61	0.72570937	8.02e-06	2469	652.1	1.893046
858	1626.0	1.21313477	23.875	76.61	0.67077312	8.02e-06	13675	3609.0	1.894547
859	1627.0	0.93652344	11.3125	76.61	0.71087533	8.01e-06	2851	752.8	1.893517
860	1628.0	0.89404297	11.0	76.61	0.73299101	8.01e-06	1458	385.2	1.892676
861	1629.0	0.75634766	4.0	76.61	0.75961538	8e-06	1937	512.0	1.891785
862	1630.0	0.71411133	5.84375	76.61	0.796875	7.99e-06	581	153.6	1.890713
863	1632.0	1.60913086	91.5	76.61	0.60694122	7.99e-06	3013	796.8	1.890795
864	1635.0	1.25231934	12.3125	76.61	0.66021453	7.98e-06	189	49.9	1.892381
865	1637.0	0.76000977	4.34375	76.61	0.7739388	7.98e-06	1194	315.5	1.892065
866	1639.0	1.00439453	3.765625	76.61	0.7196815	7.97e-06	2425	640.8	1.892207
867	1641.0	1.43188477	4.9375	76.61	0.64387097	7.96e-06	5896	1557.5	1.892796
868	1642.0	0.69628906	4.28125	76.61	0.77971159	7.96e-06	1331	351.8	1.891607
869	1643.0	1.68481445	12.375	76.61	0.61554297	7.95e-06	3695	977.2	1.890696
870	1646.0	1.96875	6.96875	76.61	0.55684969	7.95e-06	1071	283.0	1.89206
871	1649.0	1.43621826	6.6875	76.61	0.6186886	7.94e-06	13338	3522.0	1.893505
872	1651.0	1.47265625	12.25	76.61	0.64357864	7.93e-06	2045	539.9	1.893725
873	1652.0	1.3046875	5.0625	76.61	0.67396974	7.93e-06	777	205.3	1.892581
874	1654.0	1.82678223	7.53125	76.61	0.56988602	7.92e-06	3299	871.8	1.892118
875	1658.0	1.14404297	4.59375	76.61	0.68593933	7.92e-06	6891	1818.6	1.894617
876	1659.0	2.43035889	6.875	76.61	0.4907173	7.91e-06	366	96.6	1.893499
877	1660.0	1.01660156	8.8125	76.61	0.70496592	7.9e-06	423	111.8	1.892385
878	1661.0	1.07006836	8.125	76.61	0.71005155	7.9e-06	310	82.0	1.891306
879	1662.0	0.86767578	6.625	76.61	0.7434362	7.89e-06	4391	1161.3	1.890498
880	1663.0	1.60958862	5.1875	76.61	0.60123619	7.89e-06	5811	1537.3	1.889941
881	1666.0	0.89385986	27.75	76.61	0.73490814	7.88e-06	276	73.0	1.890572
882	1669.0	1.51298523	50.75	76.61	0.60439476	7.87e-06	73	19.3	1.892158
883	1671.0	1.77651978	4.625	76.61	0.56590717	7.87e-06	88	23.3	1.892213
884	1672.0	1.77807617	7.5	76.61	0.57853092	7.86e-06	2105	556.4	1.89171
885	1674.0	2.04724121	6.3125	76.61	0.54748482	7.85e-06	415	109.7	1.891385
886	1675.0	0.80664062	4.65625	76.61	0.75478469	7.85e-06	1218	322.2	1.89022
887	1676.0	0.96972656	6.5	76.61	0.72507553	7.84e-06	1219	322.7	1.88904
888	1677.0	1.24893188	7.03125	76.61	0.66953007	7.84e-06	2195	581.3	1.88799
889	1678.0	1.74658203	4.46875	76.61	0.59324619	7.83e-06	851	225.4	1.887964
890	1682.0	0.89819336	17.5	76.61	0.72610294	7.82e-06	3799	1005.3	1.889547
891	1683.0	0.96362305	6.28125	76.61	0.70434783	7.82e-06	1038	274.8	1.888707
892	1684.0	0.72290039	5.03125	76.61	0.77088305	7.81e-06	488	129.3	1.887627
893	1686.0	1.01611328	6.5625	76.61	0.69966555	7.81e-06	2328	616.5	1.888101
894	1687.0	0.81591797	6.8125	76.61	0.74806202	7.8e-06	306	81.1	1.887066
895	1688.0	1.59326172	8.5625	76.61	0.62514828	7.79e-06	1101	291.8	1.88642
896	1689.0	1.19944763	5.15625	76.61	0.69584009	7.79e-06	846	224.4	1.885228
897	1691.0	0.96240234	47.0	76.61	0.72494081	7.78e-06	1133	300.6	1.884731
898	1693.0	1.0078125	8.75	76.61	0.73604061	7.78e-06	2015	534.4	1.885462
899	1695.0	1.77539062	2592.0	76.61	0.59561278	7.77e-06	1235	327.5	1.885656
900	1698.0	1.46704102	33.5	76.61	0.64442745	7.76e-06	1237	327.9	1.886286
901	1699.0	0.42895508	4.0625	76.61	0.86206897	7.76e-06	2901	769.2	1.885659
902	1701.0	1.0012207	4.5	76.61	0.74591652	7.75e-06	821	217.7	1.885687
903	1703.0	0.91992188	17.875	76.61	0.72587674	7.74e-06	1548	410.4	1.885994
904	1707.0	1.00292969	153.0	76.61	0.71264368	7.74e-06	2028	536.9	1.888459
905	1708.0	1.21191406	5.375	76.61	0.7	7.73e-06	939	248.8	1.887297
